stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,transport_type
19880,19880,"ПОКЛОННОГОРСКАЯ УЛ., УГ. УДЕЛЬНОГО ПР.",60.025670,30.311048,0,2,bus
2410,2410,УЛ. ЩЕРБАКОВА,60.026862,30.284177,0,2,bus
19883,19883,УЛ. БРАТЬЕВ ГОРКУШЕНКО,59.868085,29.909609,0,2,bus
2411,2411,"СТ. МЕТРО ""ДУНАЙСКАЯ""",59.839110,30.413100,0,2,bus
19882,19882,УЛ. ДАШКЕВИЧА,59.867045,29.916758,0,2,bus
2421,2421,"УЛ. УТОЧКИНА, Д.5",60.010492,30.262193,0,2,bus
19892,19892,"ГЕОЛОГИЧЕСКАЯ УЛ., 53",59.747705,30.087871,0,2,bus
19893,19893,УШКОВСКАЯ УЛ.,60.034056,30.312388,0,2,bus
2423,2423,УНИВЕРСАМ,59.923092,30.483603,0,2,bus
19895,19895,УШКОВСКАЯ УЛ.,60.033591,30.312456,0,2,bus
2417,2417,УМАНСКИЙ ПЕР.,59.960696,30.451480,0,2,bus
2416,2416,"УЛ. РЕМИЗОВА, УГОЛ ТВЕРСКОЙ УЛ.",59.740913,30.609882,0,2,bus
19889,19889,"БОЛЬШАЯ ОЗЁРНАЯ, УГОЛ ПОКЛОННОГОРСКОЙ УЛ.",60.029587,30.315666,0,2,bus
19890,19890,"ГЕОЛОГИЧЕСКАЯ УЛ., 75",59.751202,30.076048,0,2,bus
2419,2419,"ПР. КОСЫГИНА, 30",59.945447,30.497140,0,2,bus
19891,19891,"БОЛЬШАЯ ОЗЁРНАЯ, УГОЛ ПОКЛОННОГОРСКОЙ УЛ.",60.028953,30.316034,0,2,bus
19900,19900,СРЕДНЕЕ СУЗДАЛЬСКОЕ ОЗЕРО,60.040968,30.303445,0,2,bus
2428,2428,УНИВЕРСИТЕТ КИНО И ТЕЛЕВИДЕНИЯ,59.887925,30.363411,0,2,bus
19901,19901,СЕГАЛЕВА УЛ.,60.043201,30.298335,0,2,bus
19902,19902,СЕГАЛЕВА УЛ.,60.042671,30.298895,0,2,bus
19903,19903,Ж.-Д. СТ. ШУВАЛОВО,60.045404,30.296278,0,2,bus
2425,2425,"УНИВЕРСАМ ""НЕВСКИЙ""",59.916196,30.474118,0,2,bus
19896,19896,МАЛАЯ ОЗЕРНАЯ УЛ.,60.036480,30.307047,0,2,bus
2424,2424,"УНИВЕРСАМ ""ГАВАНСКИЙ""",59.950731,30.232945,0,2,bus
19897,19897,МАЛАЯ ОЗЕРНАЯ УЛ.,60.037527,30.306043,0,2,bus
2427,2427,УНИВЕРСИТЕТ,59.940458,30.302894,0,2,bus
2426,2426,"КОМЕНДАНТСКИЙ ПР., Д.34",60.021748,30.243367,0,2,bus
19899,19899,СРЕДНЕЕ СУЗДАЛЬСКОЕ ОЗЕРО,60.041394,30.303401,0,2,bus
2751,2751,ЗВЕЗДНАЯ УЛ.,59.836449,30.370401,0,2,bus
2748,2748,"ЗАХАРЖЕВСКАЯ УЛ., УГОЛ ПАВЛОВСКОГО ШОССЕ",59.708449,30.413506,0,2,bus
2749,2749,ЗАЯЧИЙ ПЕР.,59.940852,30.379103,0,2,bus
2746,2746,"ЗАНЕВСКИЙ ПР., З2",59.931475,30.424623,0,2,bus
33593,33593,"ЯМ-ИЖОРА, УЛ. ТЕЛЬМАНА",59.699606,30.588320,0,2,bus
2747,2747,"ЗАСТАВСКАЯ УЛ., ""КУКОЛЬНЫЙ ТЕАТР СКАЗКИ""",59.888211,30.319100,0,2,bus
2744,2744,ЗАМШИНА УЛ. УГ. ПР. МЕЧНИКОВА,59.985093,30.411317,0,2,bus
2743,2743,ЗАМШИНА УЛ. 62,59.979953,30.405730,0,2,bus
20086,20086,5 КМ БЕТОННОЙ ДОРОГИ,59.717799,29.331275,0,2,bus
2740,2740,НЕВСКИЙ ЗАВОД,59.898051,30.406697,0,2,bus
2741,2741,ЗАГРЕБСКИЙ БУЛЬВАР,59.827030,30.416425,0,2,bus
2738,2738,РУСАНОВСКАЯ УЛ. (ПОСАДКА),59.862879,30.494808,0,2,bus
2739,2739,"ЗАВОД ""КРАСНЫЙ ВЫБОРЖЕЦ"", ПО ТРЕБОВАНИЮ",59.959920,30.375956,0,2,bus
20082,20082,ВОРОНИНО,59.754381,29.273941,0,2,bus
2736,2736,ЖЕЛЕЗНОДОРОЖНЫЙ ПЕРЕЕЗД,59.848394,30.125736,0,2,bus
2737,2737,ЖЕЛЕЗНОДОРОЖНЫЙ ПР.,59.883609,30.424362,0,2,bus
20080,20080,ВОРОНИНО,59.755009,29.270446,0,2,bus
2735,2735,Ж.-Д. ПЛАТФОРМА ЛЕНИНСКИЙ ПРОСПЕКТ,59.852073,30.287194,0,2,bus
20078,20078,"ЛОПУХИНКА, ПЕРВОМАЙСКАЯ УЛ.",59.729117,29.411433,0,2,bus
2734,2734,Ж.-Д. СТАНЦИЯ УДЕЛЬНАЯ,60.016890,30.312376,0,2,bus
2733,2733,Ж.-Д. СТ. СТАРЫЙ ПЕТЕРГОФ,59.878641,29.864346,0,2,bus
20076,20076,"ЛОПУХИНКА, УЛ. ДЕТСТВА",59.725594,29.430026,0,2,bus
2732,2732,Ж.-Д. ПЛАТФОРМА СОСНОВАЯ ПОЛЯНА,59.825311,30.147392,0,2,bus
20077,20077,"ЛОПУХИНКА, ПЕРВОМАЙСКАЯ УЛ.",59.729055,29.411087,0,2,bus
2731,2731,Ж.-Д. ПЛАТФОРМА ПРОСПЕКТ СЛАВЫ,59.849928,30.363646,0,2,bus
20074,20074,"САДОВОДСТВО ""КЛИМОВЕЦ"" (ПОСАДКА)",60.084184,30.326322,0,2,bus
2730,2730,Ж.-Д. СТ. ПИСКАРЁВКА,59.985185,30.426896,0,2,bus
20075,20075,"ЛОПУХИНКА, УЛ. ДЕТСТВА",59.725695,29.429699,0,2,bus
2729,2729,ПЛАТФОРМА НОВАЯ ОХТА,60.033537,30.430756,0,2,bus
20072,20072,"НОВАЯ БУРЯ, 2",59.725680,29.454569,0,2,bus
2728,2728,Ж.-Д. СТ. ЛИГОВО,59.823910,30.178847,0,2,bus
20073,20073,"НОВАЯ БУРЯ, 2",59.725495,29.457163,0,2,bus
2727,2727,Ж.-Д. ПЛАТФОРМА АЭРОПОРТ,59.814144,30.324125,0,2,bus
20070,20070,УЛ. ВОЛОГДИНА,60.078297,30.320612,0,2,bus
2726,2726,"ЕРМАК, 2",59.814546,30.603637,0,2,bus
20071,20071,УЛ. ВОЛОГДИНА,60.078345,30.320276,0,2,bus
33573,33573,ИНСТИТУТСКИЙ ПР.,60.000339,30.348758,0,2,bus
2725,2725,"ЕРМАК, 1 - ПО ТРЕБОВАНИЮ",59.817438,30.598024,0,2,bus
20068,20068,ШУВАЛОВСКИЙ ПАРК,60.068218,30.297737,0,2,bus
2724,2724,ЕГИПЕТСКИЕ ВОРОТА,59.728685,30.395778,0,2,bus
20069,20069,"НОВАЯ БУРЯ, 1",59.724745,29.466218,0,2,bus
20066,20066,"НОВАЯ БУРЯ, 1",59.725024,29.464684,0,2,bus
2722,2722,ДУНАЙСКИЙ ПР.,59.841410,30.409772,0,2,bus
20067,20067,ШУВАЛОВСКИЙ ПАРК,60.068086,30.297961,0,2,bus
2721,2721,ДУНАЙСКИЙ ПР.,59.846440,30.429340,0,2,bus
20064,20064,ЗАОСТРОВЬЕ,59.716510,29.516043,0,2,bus
2720,2720,ДУНАЙСКИЙ ПР.,59.834049,30.380495,0,2,bus
20065,20065,ЗАОСТРОВЬЕ,59.716187,29.516314,0,2,bus
2716,2716,ДОРОГА НА ТУРУХТАННЫЕ ОСТРОВА,59.868164,30.245178,0,2,bus
20061,20061,4 КМ БЕТОННОЙ ДОРОГИ,59.752651,29.557888,0,2,bus
2717,2717,ДРЕЗДЕНСКАЯ УЛ.,60.013567,30.323382,0,2,bus
2719,2719,"ПУЛКОВСКОЕ ШОССЕ, 9",59.835153,30.322878,0,2,bus
20057,20057,ДОРОГА НА КРАСНЫЙ БОР,59.730588,29.610634,0,2,bus
2713,2713,ПЕТРОВА ДАЧА,59.795869,30.667443,0,2,bus
20059,20059,ДОРОГА НА КРАСНЫЙ БОР,59.730923,29.611509,0,2,bus
20058,20058,ПР. МАРШАЛА ЖУКОВА,59.833168,30.196361,0,2,bus
2715,2715,"ДОРОГА НА РУССКО-ВЫСОЦКУЮ ПТИЦЕФАБРИКУ, ПО ТРЕБОВАНИЮ",59.698233,29.964333,0,2,bus
20053,20053,"ГОСТИЛИЦЫ, ВИШНЁВАЯ УЛ.",59.757630,29.626151,0,2,bus
20055,20055,"ГОСТИЛИЦЫ, ЦЕНТР",59.746263,29.622621,0,2,bus
2710,2710,"ДОРОГА НА КИПЕНСКУЮ ПТИЦЕФАБРИКУ, ПО ТРЕБОВАНИЮ",59.671100,29.827767,0,2,bus
2711,2711,ГОФМЕЙСТЕРСКАЯ УЛ.,59.860889,29.992435,0,2,bus
20054,20054,"ГОСТИЛИЦЫ, ВИШНЁВАЯ УЛ.",59.757980,29.626271,0,2,bus
20049,20049,"ПОРОЖКИ, ПО ТРЕБОВАНИЮ",59.778831,29.633180,0,2,bus
2704,2704,"ДОРОГА В НЕГОДИЦЫ, ПО ТРЕБОВАНИЮ",59.560625,29.229164,0,2,bus
2705,2705,"ДОРОГА В ПОС. ""КРАСНАЯ ЗВЕЗДА""",59.800894,30.637277,0,2,bus
20048,20048,СТРЕЛЬНИНСКИЙ ЛЕСОПИТОМНИК,59.794964,30.036072,0,2,bus
2706,2706,ДОРОГА К ШКОЛЕ,59.806860,30.620485,0,2,bus
20050,20050,"ПОРОЖКИ, ПО ТРЕБОВАНИЮ",59.778325,29.633166,0,2,bus
2707,2707,"ТК ""ЛЕНТА""",59.799630,30.401845,0,2,bus
20044,20044,"СТ. МЕТРО ""ПРОСПЕКТ ВЕТЕРАНОВ""",59.841871,30.250522,0,2,bus
2701,2701,"ДОРОГА В БУЯНИЦЫ, ПО ТРЕБОВАНИЮ",59.559398,29.200988,0,2,bus
2703,2703,"ДОРОГА В ДЕР. ""ТРУДОВИК"", ПО ТРЕБОВАНИЮ",59.660600,29.757117,0,2,bus
20046,20046,ДЕР. КАПОРСКОЕ,59.743161,29.975875,0,2,bus
20047,20047,"ДАЧНЫЙ ПР., 33",59.837060,30.263631,0,2,bus
2702,2702,ДОРОГА В ДЕР. РЫЖИКИ,59.903900,30.671060,0,2,bus
20040,20040,УЛ. ЛЕТЧИКА ПИЛЮТОВА,59.835294,30.141023,0,2,bus
2696,2696,ДОЛГООЗЕРНАЯ УЛ.,60.017057,30.248235,0,2,bus
2699,2699,ДОМ ВЕТЕРАНОВ,60.020490,30.303015,0,2,bus
20042,20042,"ПЕТРОВСКОЕ, ЦЕНТРАЛЬНАЯ УЛ.",59.792360,29.698261,0,2,bus
20043,20043,"ПЕТРОВСКОЕ, ЦЕНТРАЛЬНАЯ УЛ.",59.793028,29.699336,0,2,bus
20036,20036,"ПР. ВЕТЕРАНОВ, 149",59.835499,30.133996,0,2,bus
2693,2693,УЛ. ГЕНЕРАЛА ХАЗОВА,59.738168,30.394004,0,2,bus
20037,20037,"ПР. ВЕТЕРАНОВ, 149",59.835342,30.134666,0,2,bus
2692,2692,ДЕТСКАЯ УЛ.,59.929341,30.249374,0,2,bus
20038,20038,УЛ. ЛЕТЧИКА ПИЛЮТОВА,59.835517,30.139585,0,2,bus
2695,2695,ДНЕПРОПЕТРОВСКАЯ УЛ.,59.906239,30.354874,0,2,bus
2694,2694,ДК СВЯЗИ,59.931033,30.302448,0,2,bus
20039,20039,ДЕР. КАПОРСКОЕ,59.742897,29.977148,0,2,bus
2689,2689,"ДЕР. НОВОСАРАТОВКА, ПОКРОВСКАЯ ДОРОГА",59.847518,30.514458,0,2,bus
20032,20032,"13 КМ, ПО ТРЕБОВАНИЮ",59.819297,29.716159,0,2,bus
20033,20033,"УЛ. ПИОНЕРСТРОЯ, УГОЛ ПР. ВЕТЕРАНОВ ",59.835538,30.128085,0,2,bus
20034,20034,"13 КМ, ПО ТРЕБОВАНИЮ",59.818982,29.715746,0,2,bus
20035,20035,"УЛ. ПИОНЕРСТРОЯ, УГОЛ ПР. ВЕТЕРАНОВ ",59.835313,30.128035,0,2,bus
2690,2690,"ДЕР. НОВОСАРАТОВКА, ШКОЛА",59.844242,30.522997,0,2,bus
20027,20027,УЛ. ЧЕКИСТОВ,59.844279,30.130167,0,2,bus
2810,2810,ШИРОКАЯ УЛ.,59.721450,30.419160,0,2,bus
20026,20026,УЛ. ЧЕКИСТОВ,59.843859,30.130516,0,2,bus
2811,2811,"КОНЮШЕННАЯ УЛ., УГОЛ САДОВОЙ УЛ.",59.714609,30.407064,0,2,bus
2808,2808,КОНТОРСКАЯ УЛ.,59.945606,30.414049,0,2,bus
20025,20025,"10 КМ, ПО ТРЕБОВАНИЮ",59.833138,29.741076,0,2,bus
2809,2809,КОНТОРСКАЯ УЛ.,59.945910,30.409490,0,2,bus
20024,20024,"10 КМ, ПО ТРЕБОВАНИЮ",59.832974,29.740371,0,2,bus
20031,20031,"УЛ. ПИОНЕРСТРОЯ, 14",59.838339,30.128295,0,2,bus
2814,2814,КРАСНАЯ УЛ.,59.740854,30.602449,0,2,bus
20030,20030,"УЛ. ПИОНЕРСТРОЯ, 14",59.838771,30.128969,0,2,bus
20029,20029,РОГАЧЁВСКИЙ ПЕРЕУЛОК,59.840847,30.129960,0,2,bus
2812,2812,"БОЛЬШОЙ ПР. В.О., СТ. МЕТРО ""ГОРНЫЙ ИНСТИТУТ""",59.933920,30.264803,0,2,bus
20028,20028,РОГАЧЁВСКИЙ ПЕРЕУЛОК,59.841965,30.130567,0,2,bus
2813,2813,КРАСНАЯ МЫЗА,59.598318,29.448786,0,2,bus
20019,20019,"8 КМ, ПО ТРЕБОВАНИЮ",59.850212,29.779719,0,2,bus
2802,2802,КОМСОМОЛЬСКАЯ ПЛОЩАДЬ,59.876249,30.258753,0,2,bus
20018,20018,"СНТ ""ФЛОРА-2"", ПО ТРЕБОВАНИЮ",59.855618,29.792965,0,2,bus
2800,2800,"ЛИГОВСКИЙ ПР.,283",59.898863,30.337048,0,2,bus
20017,20017,"СНТ ""ФЛОРА-2"", ПО ТРЕБОВАНИЮ",59.855498,29.791621,0,2,bus
2801,2801,"ШУВАЛОВСКИЙ ПР., УГОЛ КОМЕНДАНТСКОГО ПР.",60.027648,30.234792,0,2,bus
2807,2807,КОНСТАНТИНОВСКИЙ ДВОРЕЦ,59.851481,30.063258,0,2,bus
2805,2805,"БЕСТУЖЕВСКАЯ УЛ., МУЗЕЙ ИМЕНИ А.И.МАРИНЕСКО",59.984050,30.401908,0,2,bus
20020,20020,"8 КМ, ПО ТРЕБОВАНИЮ",59.850627,29.781280,0,2,bus
2795,2795,КАВАЛЕРГАРДСКАЯ УЛ.,59.942886,30.383817,0,2,bus
20010,20010,"ДЕР. ДЯТЛИЦЫ, МАГАЗИН",59.696536,29.659790,0,2,bus
20011,20011,ДЕР. ДЯТЛИЦЫ,59.696583,29.643621,0,2,bus
2793,2793,"КИНГИСЕППСКОЕ ШОССЕ,55",59.720092,30.061231,0,2,bus
20008,20008,"ДЕР. ДЯТЛИЦЫ, ДОРОГА НА ФЕРМУ ",59.696561,29.666085,0,2,bus
2792,2792,"КЕМПОЛОВО,1, ПО ТРЕБОВАНИЮ",59.605271,29.463809,0,2,bus
20009,20009,"ДЕР. ДЯТЛИЦЫ, МАГАЗИН",59.696393,29.660936,0,2,bus
2799,2799,"ДОРОГА К ДСК, ПО ТРЕБОВАНИЮ",59.749335,30.553770,0,2,bus
20014,20014,"ГОСТИЛИЦКОЕ ШОССЕ, 5 КМ, ПО ТРЕБОВАНИЮ",59.865534,29.814559,0,2,bus
2798,2798,"КОЛОМЯЖСКИЙ ПР., УГ. ПАРАШЮТНОЙ УЛ.",60.014722,30.293559,0,2,bus
20015,20015,"ГОСТИЛИЦКОЕ ШОССЕ, 5 КМ, ПО ТРЕБОВАНИЮ",59.866753,29.817997,0,2,bus
2797,2797,КОВЕНСКИЙ ПЕР.,59.937503,30.360518,0,2,bus
2787,2787,"КАРЬЕР МЯГЛОВО, ДОРОГА НА ОСТРОВКИ",59.860029,30.671706,0,2,bus
20002,20002,19 КМ,59.716431,29.822613,0,2,bus
2786,2786,ЦЕНТР ИМЕНИ АЛМАЗОВА,60.015414,30.304008,0,2,bus
20003,20003,ДЕР. ГЛЯДИНО,59.714684,29.778281,0,2,bus
33633,33633,СТАРОДЕРЕВЕНСКАЯ УЛ.,59.996330,30.243845,0,2,bus
2785,2785,КАПИТАНСКАЯ УЛ.,59.954351,30.219490,0,2,bus
20000,20000,ДЕР. ВИЛЛОЗИ,59.696283,30.104871,0,2,bus
20001,20001,19 КМ,59.716475,29.821748,0,2,bus
2791,2791,ДЕР. КЕЛОЗИ,59.663579,29.830372,0,2,bus
20006,20006,ДЕР. СОКУЛИ,59.706379,29.703710,0,2,bus
2790,2790,ДЕР. КАСЬКОВО,59.621733,29.508433,0,2,bus
20007,20007,"ДЕР. ДЯТЛИЦЫ, ДОРОГА НА ФЕРМУ ",59.696421,29.667680,0,2,bus
2789,2789,"СТ. МЕТРО ""ВОЛКОВСКАЯ""",59.897819,30.357261,0,2,bus
20004,20004,ДЕР. ГЛЯДИНО,59.714570,29.779816,0,2,bus
2788,2788,"КАРЬЕР МЯГЛОВО, Ж.-Д. ПЕРЕЕЗД",59.865477,30.671205,0,2,bus
20005,20005,ДЕР. СОКУЛИ,59.706122,29.701733,0,2,bus
2776,2776,КАДЕТСКАЯ ЛИНИЯ УГ. СРЕДНЕГО ПР.,59.945116,30.285121,0,2,bus
19993,19993,"САДОВОДСТВО ""КИРОВЕЦ"", ПО ТРЕБОВАНИЮ",59.796470,30.079857,0,2,bus
2777,2777,"КАДЕТСКИЙ БУЛЬВАР, УГОЛ ЗАХАРЖЕВСКОЙ УЛ.",59.707240,30.406105,0,2,bus
2778,2778,КАЗАНСКАЯ УЛ.,59.928528,30.308346,0,2,bus
19995,19995,"БЕТОННЫЙ ЗАВОД, ПО ТРЕБОВАНИЮ",59.789668,30.081434,0,2,bus
19994,19994,"БЕТОННЫЙ ЗАВОД, ПО ТРЕБОВАНИЮ",59.788271,30.081598,0,2,bus
2780,2780,КАЙКИНО,59.587377,29.355430,0,2,bus
19997,19997,ЛАГЕРЬ,59.703132,30.095677,0,2,bus
2781,2781,КАМЕННЫЙ ОСТРОВ,59.978738,30.300376,0,2,bus
19996,19996,РОПШИНСКИЙ ПАРК,59.722064,29.852022,0,2,bus
2782,2782,КАМЫШОВАЯ УЛ.,60.004450,30.257073,0,2,bus
19999,19999,РОПШИНСКИЙ ПАРК,59.721844,29.855232,0,2,bus
19998,19998,ЛАГЕРЬ,59.704362,30.094305,0,2,bus
2768,2768,"ИРИНОВСКИЙ ПР., УГОЛ ПР. НАСТАВНИКОВ",59.958382,30.476008,0,2,bus
19985,19985,"ИННОЛОВО, ОКТЯБРЬСКАЯ УЛ.",59.782376,29.990045,0,2,bus
2769,2769,"ИРИНОВСКИЙ ПР., УГОЛ УЛ. КОММУНЫ",59.961842,30.487800,0,2,bus
19984,19984,РЮМКИ,59.780559,30.024566,0,2,bus
2770,2770,ИСААКИЕВСКАЯ ПЛОЩАДЬ,59.932710,30.309846,0,2,bus
19987,19987,"ИННОЛОВО, ВЕСОВАЯ ПЛ.",59.781940,29.974330,0,2,bus
2771,2771,ИСААКИЕВСКАЯ ПЛОЩАДЬ,59.932210,30.309480,0,2,bus
19986,19986,"ИННОЛОВО, ОКТЯБРЬСКАЯ УЛ.",59.782357,29.988608,0,2,bus
2772,2772,"ИСКРОВСКИЙ ПР., 6",59.913548,30.459320,0,2,bus
19988,19988,"ИННОЛОВО, ВЕСОВАЯ ПЛ.",59.781383,29.975786,0,2,bus
2774,2774,ИСПОЛКОМСКАЯ УЛ.,59.926317,30.377344,0,2,bus
19991,19991,АНДРЕЕВСКАЯ УЛ.,59.829134,30.086897,0,2,bus
2775,2775,ПОЛИКЛИНИКА №38,59.946940,30.382202,0,2,bus
19990,19990,АНДРЕЕВСКАЯ УЛ.,59.829206,30.085900,0,2,bus
2761,2761,ИНДУСТРИАЛЬНЫЙ ПР.,59.962641,30.460252,0,2,bus
19976,19976,УЛ. ГОЛУБКО,59.732139,30.074965,0,2,bus
2760,2760,ИНДУСТРИАЛЬНЫЙ ПР.,59.955891,30.467824,0,2,bus
2763,2763,"ИНДУСТРИАЛЬНЫЙ ПР., УГОЛ ПР. ЭНТУЗИАСТОВ",59.948141,30.475146,0,2,bus
19978,19978,"САНКТ-ПЕТЕРБУРГСКИЙ ПР., УГОЛ МАСТЕРОВОГО ПЕР.",59.881628,29.895024,0,2,bus
2765,2765,ИНСТИТУТ ИМ. БЕХТЕРЕВА,59.903401,30.402698,0,2,bus
19980,19980,"БУЛЬВАР РАЗВЕДЧИКА, УГОЛ РАЗВОДНОЙ УЛ.",59.876759,29.901265,0,2,bus
2764,2764,ИНЖЕНЕРНАЯ УЛ.,59.936618,30.336305,0,2,bus
19981,19981,УНИВЕРСАМ,59.874889,29.900313,0,2,bus
2767,2767,ИРИНОВСКИЙ ПР.,59.956417,30.466492,0,2,bus
19982,19982,"АННИНО, ЦЕНТРАЛЬНАЯ УЛ.",59.775352,30.039778,0,2,bus
2766,2766,ИНСТИТУТСКИЙ ПР.,60.006781,30.354520,0,2,bus
19983,19983,РЮМКИ,59.781480,30.024322,0,2,bus
2753,2753,ЗЕМСКИЙ ПЕР.,60.023479,30.290667,0,2,bus
19968,19968,ЛЕСНАЯ УЛ.,59.880831,29.843262,0,2,bus
2752,2752,ЗЕМЛЕДЕЛЬЧЕСКАЯ УЛ.,59.990698,30.332972,0,2,bus
19969,19969,"УЛ. ПЕРВОГО МАЯ, 89",59.882546,29.836097,0,2,bus
2755,2755,"ЗНАМЕНКА, МОСТОВАЯ УЛ.",59.873743,29.951697,0,2,bus
19970,19970,"УЛ. ПЕРВОГО МАЯ, 89",59.882408,29.836261,0,2,bus
2754,2754,МОРСКОЙ ПЕР.,59.870801,29.969690,0,2,bus
19971,19971,РОПШИНСКИЙ ПАРК,59.722450,29.854067,0,2,bus
19972,19972,РОПШИНСКИЙ ПАРК,59.721674,29.852791,0,2,bus
19973,19973,"ПОС. РОПША, ШКОЛА",59.728917,29.862183,0,2,bus
19974,19974,"ПОС. РОПША, ШКОЛА",59.728483,29.860933,0,2,bus
2758,2758,"ИВАНОВСКАЯ УЛ., СТ. МЕТРО ""ЛОМОНОСОВСКАЯ""",59.875492,30.443700,0,2,bus
19975,19975,"ПОС. РОПША, 30, ВЫСАДКА",59.731683,29.867717,0,2,bus
2615,2615,"БУДАПЕШТСКАЯ УЛ., УГОЛ МАЛОЙ БАЛКАНСКОЙ УЛ.",59.826769,30.408546,0,2,bus
33716,33716,УЛ. СВОБОДЫ,59.729741,30.056413,0,2,bus
20214,20214,ПОЛИГОННЫЙ ПЕР.,59.894731,29.769113,0,2,bus
20215,20215,АЛЛЕЯ ГОРДОВЦЕВ,59.925821,29.690601,0,2,bus
2614,2614,БУДАПЕШТСКАЯ УЛ. 5,59.872202,30.367208,0,2,bus
33717,33717,УЛ. СВОБОДЫ,59.730970,30.057993,0,2,bus
2613,2613,АЛЬПИЙСКИЙ ПЕР.,59.852089,30.383237,0,2,bus
33718,33718,"ОПОЛЬСКИЙ ПЕР., ПО ТРЕБОВАНИЮ",59.737522,30.066183,0,2,bus
20212,20212,"КВАРТАЛ ""ЮЖНЫЙ""",59.897902,29.767485,0,2,bus
20213,20213,АЛЛЕЯ ГОРДОВЦЕВ,59.925856,29.692358,0,2,bus
2612,2612,"БУДАПЕШТСКАЯ УЛ., 33",59.859357,30.376989,0,2,bus
33719,33719,"ОПОЛЬСКИЙ ПЕР., ПО ТРЕБОВАНИЮ",59.738122,30.067569,0,2,bus
2611,2611,"БУДАПЕШТСКАЯ УЛ., 19",59.864260,30.373227,0,2,bus
20210,20210,"УЛ. ФЕДЮНИНСКОГО, УГОЛ УЛ. ПОБЕДЫ",59.902450,29.769999,0,2,bus
20211,20211,ЖЕЛЕЗНОДОРОЖНАЯ ПЛАТФОРМА КРОНШТАДТСКАЯ КОЛОНИЯ,59.924620,29.701925,0,2,bus
2610,2610,БУДАПЕШТСКАЯ УЛ.,59.867855,30.371462,0,2,bus
2609,2609,"ПР. СЛАВЫ, УГОЛ БУДАПЕШТСКОЙ УЛ.",59.856073,30.377979,0,2,bus
20208,20208,"ШВЕЙЦАРСКАЯ УЛ., УГОЛ УЛ. ПОБЕДЫ",59.905543,29.771849,0,2,bus
20209,20209,ЖЕЛЕЗНОДОРОЖНАЯ ПЛАТФОРМА КРОНШТАДТСКАЯ КОЛОНИЯ,59.924906,29.701571,0,2,bus
2608,2608,БУДАПЕШТСКАЯ УЛ.,59.830162,30.405417,0,2,bus
33715,33715,УЛ. ОСВОБОЖДЕНИЯ,59.744434,30.073381,0,2,bus
20222,20222,"УЛ. ФЕДЮНИНСКОГО, УГОЛ ОРАНИЕНБАУМСКОГО ПР. ",59.900239,29.778818,0,2,bus
2622,2622,"БУЛЬВАР НОВАТОРОВ, 29",59.847793,30.267669,0,2,bus
20223,20223,"ЖЕЛЕЗНОДОРОЖНЫЙ ПЕРЕЕЗД, ПО ТРЕБОВАНИЮ",60.069207,30.276018,0,2,bus
20220,20220,ДОРОГА В КАМЕНКУ,60.071899,30.283817,0,2,bus
2620,2620,"УЛ. БАБУШКИНА, УГОЛ БУЛЬВАРА КРАСНЫХ ЗОРЬ",59.873273,30.447080,0,2,bus
20218,20218,"КРАСНОФЛОТСКОЕ ШОССЕ, 62",59.926320,29.675340,0,2,bus
33720,33720,"КИПЕНСКАЯ УЛ., ПО ТРЕБОВАНИЮ",59.721855,30.051367,0,2,bus
2619,2619,"БУЛЬВАР КРАСНЫХ КУРСАНТОВ,49",59.882492,29.867913,0,2,bus
20219,20219,МАЛАЯ ИЖОРА,59.927686,29.656485,0,2,bus
33721,33721,"КИПЕНСКАЯ УЛ., ПО ТРЕБОВАНИЮ",59.722616,30.052416,0,2,bus
2618,2618,"БУЛЬВАР КРАСНЫХ КУРСАНТОВ,27",59.886027,29.873132,0,2,bus
2617,2617,БУДАПЕШТСКАЯ УЛ. УГ. УЛ. ДИМИТРОВА,59.848174,30.385613,0,2,bus
20216,20216,"ОРАНИЕНБАУМСКИЙ ПР., 49",59.894370,29.773551,0,2,bus
20217,20217,"КРАСНОФЛОТСКОЕ ШОССЕ, 62",59.926216,29.679658,0,2,bus
2598,2598,"УЛ. ЛЕНИНА, УГОЛ БОЛЬШОГО ПР. П.С.",59.962345,30.304211,0,2,bus
20197,20197,ЛОМОНОСОВСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА,59.914138,29.768902,0,2,bus
2596,2596,"8-9-Я ЛИНИИ В.О., УГОЛ БОЛЬШОГО ПР. В.О.",59.937480,30.281630,0,2,bus
2594,2594,"БОЛЬШЕОХТИНСКОЕ КЛАДБИЩЕ, ПО ТРЕБОВАНИЮ",59.952943,30.441945,0,2,bus
2595,2595,"1-Я И КАДЕТСКАЯ ЛИНИИ В.О., УГОЛ БОЛЬШОГО ПР. В.О. ",59.942244,30.289912,0,2,bus
2592,2592,"ПР. МЕТАЛЛИСТОВ, УГОЛ БОЛЬШОЙ ПОРОХОВСКОЙ УЛ.",59.954071,30.422101,0,2,bus
2593,2593,БОЛЬШАЯ ПОРОХОВСКАЯ УЛ.,59.954924,30.410584,0,2,bus
20207,20207,УЛ. ПУЛЕМЁТЧИКОВ,59.924645,29.716024,0,2,bus
20206,20206,УЛ. ПУЛЕМЁТЧИКОВ,59.924924,29.714371,0,2,bus
